Date,Customer_ID,Region,Sales_Rep,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Revenue,Cost,Profit
2024-03-11,CUST5675,East,Diana,P004,Keyboard,Accessories,10,40.24,402.4,301.36,101.04
2024-12-26,CUST8770,East,Charlie,P001,Laptop,Electronics,8,845.29,6762.32,5125.41,1636.91
2024-01-06,CUST7130,South,Evan,P003,Monitor,Electronics,20,289.91,5798.2,3572.45,2225.75
2024-04-28,CUST7811,West,Charlie,P003,Monitor,Electronics,6,200.84,1205.04,798.63,406.41
2024-02-11,CUST3642,East,Evan,P002,Smartphone,Electronics,15,756.08,11341.2,7029.73,4311.47
2024-08-25,CUST1192,North,Evan,P004,Keyboard,Accessories,15,34.77,521.55,430.6,90.95
2024-04-01,CUST9710,South,Bob,P005,Mouse,Accessories,17,31.42,534.14,370.33,163.81
2024-09-24,CUST0467,North,Charlie,P006,Tablet,Electronics,6,625.59,3753.54,2290.12,1463.42
2024-03-13,CUST1857,West,Bob,P005,Mouse,Accessories,1,26.19,26.19,18.01,8.18
2024-04-30,CUST5285,North,Evan,P004,Keyboard,Accessories,11,42.02,462.22,310.19,152.03
2024-07-08,CUST6697,South,Fiona,P002,Smartphone,Electronics,9,621.17,5590.53,3612.75,1977.78
2024-03-28,CUST9996,South,Bob,P006,Tablet,Electronics,16,341.26,5460.16,3460.01,2000.15
2024-01-25,CUST3191,East,Evan,P001,Laptop,Electronics,14,934.49,13082.86,8510.98,4571.88
2024-12-22,CUST8876,North,Evan,P004,Keyboard,Accessories,11,57.31,630.41,507.66,122.75
2024-07-05,CUST1967,West,Alice,P004,Keyboard,Accessories,6,40.15,240.9,188.52,52.38
2024-07-28,CUST5329,West,Evan,P005,Mouse,Accessories,16,34.6,553.6,437.88,115.72
2024-10-12,CUST7801,South,Diana,P006,Tablet,Electronics,18,358.52,6453.36,5003.87,1449.49
2024-02-09,CUST7466,South,Evan,P004,Keyboard,Accessories,8,21.9,175.2,145.94,29.26
2024-12-03,CUST6305,West,Alice,P006,Tablet,Electronics,17,589.89,10028.13,8192.08,1836.05
2024-09-09,CUST8246,East,Charlie,P005,Mouse,Accessories,16,38.01,608.16,516.29,91.87
2024-06-05,CUST5961,North,Diana,P001,Laptop,Electronics,2,1074.45,2148.9,1446.39,702.51
2024-08-19,CUST9991,North,Fiona,P006,Tablet,Electronics,5,540.24,2701.2,1726.79,974.41
2024-04-28,CUST2982,South,Diana,P001,Laptop,Electronics,1,1171.63,1171.63,882.28,289.35
2024-05-06,CUST4746,West,Bob,P003,Monitor,Electronics,5,217.3,1086.5,694.91,391.59
2024-10-06,CUST5755,West,Diana,P001,Laptop,Electronics,11,1048.46,11533.06,8853.67,2679.39
2024-10-15,CUST9570,West,Bob,P001,Laptop,Electronics,3,983.53,2950.59,2006.02,944.57
2024-11-14,CUST9672,West,Fiona,P003,Monitor,Electronics,11,233.04,2563.44,1997.35,566.09
2024-02-13,CUST8108,East,Fiona,P001,Laptop,Electronics,17,1068.5,18164.5,12279.92,5884.58
2024-01-13,CUST5974,South,Fiona,P003,Monitor,Electronics,7,253.6,1775.2,1423.01,352.19
2024-09-09,CUST7167,South,Evan,P004,Keyboard,Accessories,11,44.74,492.14,354.0,138.14
2024-10-25,CUST0394,East,Alice,P003,Monitor,Electronics,2,265.41,530.82,416.79,114.03
2024-04-12,CUST2977,North,Bob,P002,Smartphone,Electronics,2,663.5,1327.0,934.01,392.99
2024-07-27,CUST9057,West,Alice,P005,Mouse,Accessories,4,26.12,104.48,76.99,27.49
2024-09-16,CUST5466,South,Diana,P002,Smartphone,Electronics,16,846.02,13536.32,9883.86,3652.46
2024-11-23,CUST9397,South,Charlie,P005,Mouse,Accessories,18,41.98,755.64,474.47,281.17
2024-04-19,CUST0042,West,Fiona,P001,Laptop,Electronics,8,989.25,7914.0,5696.98,2217.02
2024-01-07,CUST6095,South,Alice,P002,Smartphone,Electronics,19,514.14,9768.66,8199.31,1569.35
2024-12-04,CUST3346,West,Evan,P004,Keyboard,Accessories,18,30.43,547.74,454.81,92.93
2024-11-28,CUST6467,West,Charlie,P001,Laptop,Electronics,14,977.22,13681.08,8889.12,4791.96
2024-04-02,CUST7877,East,Charlie,P006,Tablet,Electronics,14,318.37,4457.18,3119.01,1338.17
2024-07-12,CUST5360,East,Alice,P005,Mouse,Accessories,12,30.71,368.52,243.55,124.97
2024-02-06,CUST7241,West,Fiona,P001,Laptop,Electronics,11,1177.38,12951.18,10222.41,2728.77
2024-02-26,CUST2931,East,Fiona,P002,Smartphone,Electronics,12,890.89,10690.68,7199.28,3491.4
2024-10-05,CUST8981,North,Alice,P006,Tablet,Electronics,18,560.39,10087.02,7911.72,2175.3
2024-08-18,CUST8661,West,Bob,P006,Tablet,Electronics,18,664.78,11966.04,9590.55,2375.49
2024-05-07,CUST5895,West,Fiona,P002,Smartphone,Electronics,11,693.77,7631.47,5135.91,2495.56
2024-12-17,CUST1871,North,Charlie,P002,Smartphone,Electronics,2,710.56,1421.12,907.0,514.12
2024-06-03,CUST4964,South,Alice,P001,Laptop,Electronics,12,823.71,9884.52,7084.52,2800.0
2024-11-30,CUST7015,North,Alice,P004,Keyboard,Accessories,13,20.55,267.15,205.11,62.04
2024-09-20,CUST1464,South,Fiona,P003,Monitor,Electronics,12,244.45,2933.4,2470.81,462.59
2024-05-14,CUST5838,North,Alice,P003,Monitor,Electronics,1,255.69,255.69,181.57,74.12
2024-11-08,CUST9073,South,Bob,P001,Laptop,Electronics,10,934.29,9342.9,6308.49,3034.41
2024-04-01,CUST9351,North,Fiona,P006,Tablet,Electronics,16,309.24,4947.84,4049.98,897.86
2024-08-30,CUST3965,East,Diana,P004,Keyboard,Accessories,10,44.28,442.8,299.75,143.05
2024-06-25,CUST8294,North,Fiona,P006,Tablet,Electronics,12,595.64,7147.68,5811.6,1336.08
2024-12-15,CUST4799,West,Bob,P002,Smartphone,Electronics,13,584.47,7598.11,4972.08,2626.03
2024-01-31,CUST1594,West,Alice,P002,Smartphone,Electronics,10,645.13,6451.3,5114.62,1336.68
2024-07-02,CUST4863,South,Charlie,P005,Mouse,Accessories,8,23.25,186.0,114.6,71.4
2024-05-26,CUST6577,South,Fiona,P003,Monitor,Electronics,20,244.6,4892.0,3803.77,1088.23
2024-09-13,CUST4258,East,Bob,P005,Mouse,Accessories,2,41.96,83.92,65.66,18.26
2024-10-22,CUST9014,West,Diana,P005,Mouse,Accessories,18,15.64,281.52,218.28,63.24
2024-10-25,CUST0168,West,Alice,P006,Tablet,Electronics,6,636.87,3821.22,2392.55,1428.67
2024-01-10,CUST7338,South,Alice,P006,Tablet,Electronics,15,320.37,4805.55,3579.59,1225.96
2024-06-07,CUST1896,West,Diana,P004,Keyboard,Accessories,1,58.1,58.1,42.14,15.96
2024-02-04,CUST3766,East,Diana,P005,Mouse,Accessories,18,18.59,334.62,275.5,59.12
2024-12-20,CUST5978,North,Alice,P005,Mouse,Accessories,4,38.78,155.12,114.38,40.74
2024-11-05,CUST6309,South,Charlie,P004,Keyboard,Accessories,9,33.02,297.18,247.22,49.96
2024-04-01,CUST3589,West,Alice,P004,Keyboard,Accessories,8,24.47,195.76,159.84,35.92
2024-02-18,CUST6467,South,Bob,P002,Smartphone,Electronics,15,660.97,9914.55,7189.48,2725.07
2024-11-03,CUST9575,East,Diana,P005,Mouse,Accessories,12,47.48,569.76,454.64,115.12
2024-10-07,CUST9242,West,Alice,P003,Monitor,Electronics,12,155.57,1866.84,1148.07,718.77
2024-11-13,CUST5519,West,Alice,P004,Keyboard,Accessories,8,46.08,368.64,229.44,139.2
2024-04-05,CUST1352,East,Charlie,P004,Keyboard,Accessories,2,55.75,111.5,71.71,39.79
2024-11-25,CUST4341,East,Alice,P004,Keyboard,Accessories,3,55.87,167.61,114.52,53.09
2024-10-01,CUST5653,South,Evan,P003,Monitor,Electronics,6,214.52,1287.12,863.63,423.49
2024-01-01,CUST4210,North,Fiona,P004,Keyboard,Accessories,20,31.43,628.6,532.11,96.49
2024-04-02,CUST3592,West,Evan,P006,Tablet,Electronics,19,619.26,11765.94,7396.37,4369.57
2024-05-26,CUST7022,South,Alice,P001,Laptop,Electronics,9,1037.97,9341.73,6737.97,2603.76
2024-12-06,CUST7279,South,Evan,P005,Mouse,Accessories,7,43.37,303.59,243.48,60.11
2024-10-13,CUST2845,West,Fiona,P004,Keyboard,Accessories,11,49.44,543.84,368.79,175.05
2024-03-18,CUST1984,East,Diana,P004,Keyboard,Accessories,1,48.2,48.2,34.77,13.43
2024-03-31,CUST2032,South,Charlie,P003,Monitor,Electronics,9,150.51,1354.59,870.44,484.15
2024-12-27,CUST6315,North,Evan,P002,Smartphone,Electronics,10,561.97,5619.7,3868.07,1751.63
2024-08-17,CUST2498,North,Bob,P002,Smartphone,Electronics,5,826.9,4134.5,2925.41,1209.09
2024-03-17,CUST5900,East,Alice,P005,Mouse,Accessories,9,47.86,430.74,351.39,79.35
2024-04-10,CUST2172,East,Bob,P001,Laptop,Electronics,19,1066.81,20269.39,13545.88,6723.51
2024-01-15,CUST8867,North,Evan,P004,Keyboard,Accessories,11,20.27,222.97,156.19,66.78
2024-12-11,CUST7187,South,Diana,P003,Monitor,Electronics,17,288.4,4902.8,3796.14,1106.66
2024-02-07,CUST0535,South,Fiona,P001,Laptop,Electronics,5,956.52,4782.6,3115.29,1667.31
2024-08-13,CUST4068,South,Diana,P005,Mouse,Accessories,7,32.1,224.7,187.42,37.28
2024-09-07,CUST6709,South,Diana,P004,Keyboard,Accessories,6,38.05,228.3,150.9,77.4
2024-04-03,CUST5501,North,Evan,P004,Keyboard,Accessories,14,37.56,525.84,372.61,153.23
2024-03-31,CUST7313,West,Charlie,P006,Tablet,Electronics,10,604.93,6049.3,4442.35,1606.95
2024-04-10,CUST9947,South,Alice,P005,Mouse,Accessories,5,49.15,245.75,165.24,80.51
2024-08-09,CUST8109,South,Fiona,P002,Smartphone,Electronics,14,695.59,9738.26,7394.28,2343.98
2024-06-01,CUST9889,North,Fiona,P004,Keyboard,Accessories,14,40.19,562.66,437.37,125.29
2024-11-24,CUST7195,South,Bob,P003,Monitor,Electronics,8,210.65,1685.2,1189.2,496.0
2024-07-22,CUST3382,North,Diana,P001,Laptop,Electronics,7,830.26,5811.82,3666.45,2145.37
2024-02-09,CUST0676,South,Evan,P004,Keyboard,Accessories,20,20.59,411.8,272.13,139.67
2024-09-29,CUST5225,North,Evan,P006,Tablet,Electronics,18,388.64,6995.52,4546.57,2448.95
2024-01-21,CUST0186,South,Bob,P001,Laptop,Electronics,4,959.21,3836.84,2570.25,1266.59
2024-01-11,CUST9782,South,Evan,P004,Keyboard,Accessories,5,41.51,207.55,169.61,37.94
2024-05-21,CUST3178,North,Alice,P005,Mouse,Accessories,20,37.56,751.2,519.34,231.86
2024-05-05,CUST3949,West,Evan,P003,Monitor,Electronics,9,266.23,2396.07,1837.88,558.19
2024-06-24,CUST1419,East,Evan,P001,Laptop,Electronics,12,993.87,11926.44,7931.35,3995.09
2024-07-07,CUST0202,West,Bob,P001,Laptop,Electronics,1,1069.5,1069.5,848.89,220.61
2024-08-03,CUST0621,South,Diana,P002,Smartphone,Electronics,13,641.29,8336.77,5605.86,2730.91
2024-06-22,CUST8102,South,Bob,P006,Tablet,Electronics,6,623.9,3743.4,2537.03,1206.37
2024-08-30,CUST2399,West,Fiona,P003,Monitor,Electronics,4,245.75,983.0,725.03,257.97
2024-05-04,CUST2055,North,Alice,P001,Laptop,Electronics,8,934.94,7479.52,6274.32,1205.2
2024-06-04,CUST7866,West,Fiona,P005,Mouse,Accessories,10,16.16,161.6,110.01,51.59
2024-11-27,CUST8577,North,Alice,P001,Laptop,Electronics,13,854.38,11106.94,8372.21,2734.73
2024-09-15,CUST6925,West,Diana,P005,Mouse,Accessories,20,31.72,634.4,436.76,197.64
2024-11-09,CUST9050,North,Diana,P003,Monitor,Electronics,2,297.09,594.18,388.36,205.82
2024-04-11,CUST3704,West,Bob,P005,Mouse,Accessories,6,18.98,113.88,69.52,44.36
2024-10-17,CUST4597,South,Evan,P001,Laptop,Electronics,17,1074.36,18264.12,13028.6,5235.52
2024-12-30,CUST2541,North,Alice,P001,Laptop,Electronics,7,1047.65,7333.55,5505.24,1828.31
2024-08-18,CUST7904,North,Fiona,P003,Monitor,Electronics,13,176.56,2295.28,1833.98,461.3
2024-04-09,CUST5348,West,Evan,P002,Smartphone,Electronics,10,696.98,6969.8,5076.92,1892.88
2024-09-29,CUST1035,South,Bob,P005,Mouse,Accessories,18,44.51,801.18,604.1,197.08
2024-02-12,CUST2853,South,Evan,P004,Keyboard,Accessories,8,41.32,330.56,271.87,58.69
2024-10-31,CUST2862,East,Charlie,P002,Smartphone,Electronics,6,554.07,3324.42,2371.57,952.85
2024-01-17,CUST4077,East,Diana,P001,Laptop,Electronics,4,918.69,3674.76,2821.08,853.68
2024-09-24,CUST8799,West,Charlie,P003,Monitor,Electronics,10,185.21,1852.1,1150.76,701.34
2024-07-23,CUST0941,West,Fiona,P003,Monitor,Electronics,20,190.24,3804.8,2802.31,1002.49
2024-05-30,CUST7021,South,Diana,P005,Mouse,Accessories,6,40.78,244.68,163.3,81.38
2024-12-30,CUST5741,East,Fiona,P004,Keyboard,Accessories,20,53.43,1068.6,705.86,362.74
2024-07-04,CUST5509,South,Evan,P006,Tablet,Electronics,12,559.33,6711.96,4497.25,2214.71
2024-07-20,CUST8189,West,Alice,P004,Keyboard,Accessories,12,21.55,258.6,211.7,46.9
2024-07-21,CUST7272,South,Alice,P005,Mouse,Accessories,19,16.9,321.1,207.77,113.33
2024-07-22,CUST9627,North,Charlie,P006,Tablet,Electronics,3,617.44,1852.32,1466.06,386.26
2024-01-23,CUST6141,West,Evan,P002,Smartphone,Electronics,7,594.59,4162.13,3336.14,825.99
2024-12-10,CUST5119,West,Alice,P004,Keyboard,Accessories,9,20.74,186.66,114.27,72.39
2024-10-13,CUST3421,East,Bob,P001,Laptop,Electronics,20,1070.87,21417.4,18145.8,3271.6
2024-08-26,CUST6279,North,Fiona,P001,Laptop,Electronics,14,866.55,12131.7,7807.2,4324.5
2024-03-14,CUST4528,South,Diana,P005,Mouse,Accessories,7,17.7,123.9,86.35,37.55
2024-01-23,CUST4798,North,Evan,P004,Keyboard,Accessories,8,29.24,233.92,162.52,71.4
2024-03-31,CUST1405,West,Alice,P002,Smartphone,Electronics,7,542.16,3795.12,2337.61,1457.51
2024-03-13,CUST4097,North,Charlie,P005,Mouse,Accessories,19,25.33,481.27,344.72,136.55
2024-01-18,CUST0473,North,Evan,P001,Laptop,Electronics,20,1066.35,21327.0,15849.47,5477.53
2024-03-02,CUST5452,West,Diana,P006,Tablet,Electronics,1,302.27,302.27,244.09,58.18
2024-09-17,CUST3701,East,Evan,P002,Smartphone,Electronics,12,562.92,6755.04,4757.57,1997.47
2024-08-24,CUST5923,South,Charlie,P003,Monitor,Electronics,3,220.78,662.34,468.97,193.37
2024-07-31,CUST3043,West,Diana,P001,Laptop,Electronics,8,1060.86,8486.88,5151.81,3335.07
2024-10-17,CUST6938,North,Bob,P001,Laptop,Electronics,2,958.74,1917.48,1307.02,610.46
2024-05-12,CUST7304,West,Diana,P003,Monitor,Electronics,19,175.14,3327.66,2157.38,1170.28
2024-05-25,CUST6017,West,Alice,P003,Monitor,Electronics,3,249.64,748.92,557.94,190.98
2024-05-03,CUST8127,West,Fiona,P004,Keyboard,Accessories,11,27.67,304.37,192.4,111.97
2024-01-08,CUST5176,West,Evan,P006,Tablet,Electronics,12,365.29,4383.48,3709.55,673.93
2024-01-26,CUST6571,South,Alice,P005,Mouse,Accessories,17,35.82,608.94,474.09,134.85
2024-07-26,CUST1534,North,Charlie,P004,Keyboard,Accessories,4,32.69,130.76,109.74,21.02
2024-08-24,CUST8205,East,Charlie,P002,Smartphone,Electronics,9,546.4,4917.6,3310.48,1607.12
2024-02-01,CUST3341,West,Alice,P003,Monitor,Electronics,14,215.94,3023.16,1870.1,1153.06
2024-05-07,CUST4321,North,Evan,P006,Tablet,Electronics,16,658.28,10532.48,8649.22,1883.26
2024-03-01,CUST5202,North,Evan,P001,Laptop,Electronics,14,960.91,13452.74,9151.82,4300.92
2024-11-14,CUST4165,North,Alice,P003,Monitor,Electronics,16,261.04,4176.64,2511.12,1665.52
2024-05-17,CUST1464,West,Alice,P006,Tablet,Electronics,3,673.26,2019.78,1415.52,604.26
2024-04-04,CUST1858,North,Fiona,P004,Keyboard,Accessories,4,28.25,113.0,92.57,20.43
2024-04-29,CUST1483,North,Diana,P002,Smartphone,Electronics,15,585.29,8779.35,5754.11,3025.24
2024-11-24,CUST7703,West,Charlie,P002,Smartphone,Electronics,1,875.01,875.01,736.06,138.95
2024-04-24,CUST1046,East,Charlie,P004,Keyboard,Accessories,9,20.49,184.41,113.58,70.83
2024-11-26,CUST7172,South,Charlie,P002,Smartphone,Electronics,13,789.12,10258.56,7975.02,2283.54
2024-07-16,CUST4444,South,Charlie,P001,Laptop,Electronics,4,968.46,3873.84,2595.63,1278.21
2024-01-11,CUST7751,East,Charlie,P006,Tablet,Electronics,3,634.49,1903.47,1262.7,640.77
2024-11-21,CUST8654,South,Bob,P006,Tablet,Electronics,13,677.05,8801.65,5598.94,3202.71
2024-02-27,CUST4815,South,Fiona,P002,Smartphone,Electronics,2,757.69,1515.38,1248.13,267.25
2024-08-09,CUST6560,North,Bob,P001,Laptop,Electronics,3,969.09,2907.27,2115.92,791.35
2024-04-13,CUST5537,South,Bob,P005,Mouse,Accessories,20,43.31,866.2,540.9,325.3
2024-11-09,CUST8115,East,Diana,P003,Monitor,Electronics,14,208.64,2920.96,1859.82,1061.14
2024-10-14,CUST1615,West,Charlie,P003,Monitor,Electronics,11,178.25,1960.75,1630.09,330.66
2024-04-28,CUST5302,East,Alice,P005,Mouse,Accessories,11,15.33,168.63,102.6,66.03
2024-10-08,CUST1708,South,Fiona,P001,Laptop,Electronics,7,990.32,6932.24,5891.38,1040.86
2024-11-11,CUST3967,North,Fiona,P006,Tablet,Electronics,10,556.31,5563.1,4370.97,1192.13
2024-10-31,CUST0746,West,Evan,P001,Laptop,Electronics,16,1017.33,16277.28,13216.46,3060.82
2024-06-07,CUST7420,West,Alice,P004,Keyboard,Accessories,19,53.42,1014.98,799.15,215.83
2024-07-31,CUST0225,East,Alice,P001,Laptop,Electronics,18,1120.29,20165.22,14755.34,5409.88
2024-05-23,CUST4645,West,Charlie,P006,Tablet,Electronics,11,553.6,6089.6,5125.78,963.82
2024-06-11,CUST6081,West,Bob,P004,Keyboard,Accessories,8,29.52,236.16,183.15,53.01
2024-03-19,CUST6989,East,Bob,P004,Keyboard,Accessories,20,39.11,782.2,487.66,294.54
2024-03-20,CUST7925,East,Alice,P003,Monitor,Electronics,8,161.48,1291.84,1036.27,255.57
2024-10-15,CUST0304,North,Fiona,P003,Monitor,Electronics,1,269.27,269.27,175.99,93.28
2024-11-18,CUST9377,West,Charlie,P001,Laptop,Electronics,17,930.99,15826.83,11070.19,4756.64
2024-05-20,CUST9252,North,Charlie,P006,Tablet,Electronics,1,595.1,595.1,410.39,184.71
2024-04-24,CUST9348,South,Evan,P006,Tablet,Electronics,12,313.0,3756.0,2582.34,1173.66
2024-01-19,CUST6400,West,Evan,P001,Laptop,Electronics,17,906.76,15414.92,12061.87,3353.05
2024-04-26,CUST9935,South,Charlie,P001,Laptop,Electronics,13,1178.53,15320.89,12030.77,3290.12
2024-11-02,CUST9779,East,Charlie,P001,Laptop,Electronics,14,1175.96,16463.44,10268.45,6194.99
2024-01-21,CUST0425,North,Diana,P001,Laptop,Electronics,13,871.0,11323.0,8175.11,3147.89
2024-03-31,CUST1930,West,Evan,P005,Mouse,Accessories,7,18.12,126.84,80.0,46.84
2024-08-29,CUST2625,South,Bob,P003,Monitor,Electronics,20,170.93,3418.6,2524.99,893.61
2024-10-15,CUST2245,East,Alice,P001,Laptop,Electronics,6,931.73,5590.38,4033.52,1556.86
2024-10-19,CUST7028,North,Diana,P006,Tablet,Electronics,7,507.64,3553.48,2437.72,1115.76
2024-11-26,CUST4280,North,Bob,P002,Smartphone,Electronics,15,779.72,11695.8,9818.55,1877.25
2024-08-20,CUST3091,South,Bob,P003,Monitor,Electronics,6,224.52,1347.12,1046.84,300.28
2024-12-16,CUST4168,South,Alice,P003,Monitor,Electronics,16,184.88,2958.08,2137.27,820.81
2024-05-06,CUST4140,South,Alice,P006,Tablet,Electronics,10,588.97,5889.7,3551.29,2338.41
2024-11-06,CUST1834,East,Fiona,P004,Keyboard,Accessories,20,29.54,590.8,425.55,165.25
2024-09-09,CUST4711,South,Charlie,P005,Mouse,Accessories,15,17.29,259.35,201.57,57.78
2024-12-04,CUST5407,South,Fiona,P001,Laptop,Electronics,11,1198.55,13184.05,8358.5,4825.55
2024-10-06,CUST8969,West,Diana,P001,Laptop,Electronics,19,945.65,17967.35,13875.68,4091.67
2024-02-16,CUST2985,West,Bob,P005,Mouse,Accessories,20,22.83,456.6,307.68,148.92
2024-01-14,CUST8530,North,Diana,P004,Keyboard,Accessories,19,33.93,644.67,410.81,233.86
2024-03-05,CUST3922,East,Alice,P006,Tablet,Electronics,3,351.06,1053.18,671.03,382.15
2024-01-12,CUST1752,North,Diana,P001,Laptop,Electronics,3,895.75,2687.25,1751.74,935.51
2024-02-26,CUST0727,South,Charlie,P003,Monitor,Electronics,7,205.94,1441.58,1140.63,300.95
2024-08-03,CUST4725,North,Bob,P004,Keyboard,Accessories,19,31.16,592.04,432.97,159.07
2024-12-15,CUST3738,South,Alice,P002,Smartphone,Electronics,5,829.11,4145.55,2618.02,1527.53
2024-08-12,CUST5272,West,Alice,P005,Mouse,Accessories,16,42.49,679.84,496.92,182.92
2024-08-07,CUST1718,South,Diana,P006,Tablet,Electronics,19,421.76,8013.44,5979.56,2033.88
2024-09-28,CUST7203,South,Diana,P001,Laptop,Electronics,17,1189.98,20229.66,14979.34,5250.32
2024-08-28,CUST1829,West,Fiona,P005,Mouse,Accessories,6,19.34,116.04,97.18,18.86
2024-11-09,CUST8452,North,Evan,P005,Mouse,Accessories,6,19.92,119.52,91.12,28.4
2024-05-11,CUST3800,North,Diana,P005,Mouse,Accessories,7,30.62,214.34,148.56,65.78
2024-03-22,CUST9161,South,Evan,P005,Mouse,Accessories,10,24.45,244.5,183.29,61.21
2024-02-24,CUST7171,South,Evan,P001,Laptop,Electronics,7,977.71,6843.97,4582.56,2261.41
2024-02-14,CUST1003,East,Evan,P001,Laptop,Electronics,4,889.33,3557.32,2320.14,1237.18
2024-04-27,CUST5131,East,Alice,P003,Monitor,Electronics,13,175.36,2279.68,1847.86,431.82
2024-07-15,CUST5258,South,Charlie,P004,Keyboard,Accessories,16,55.29,884.64,534.16,350.48
2024-07-16,CUST4323,North,Fiona,P003,Monitor,Electronics,17,227.82,3872.94,3150.69,722.25
2024-04-29,CUST2936,South,Evan,P001,Laptop,Electronics,17,810.97,13786.49,10186.17,3600.32
2024-11-15,CUST8765,East,Diana,P003,Monitor,Electronics,2,270.9,541.8,343.54,198.26
2024-04-27,CUST5581,West,Fiona,P004,Keyboard,Accessories,19,59.01,1121.19,886.8,234.39
2024-06-19,CUST6983,East,Alice,P003,Monitor,Electronics,8,219.67,1757.36,1490.29,267.07
2024-11-27,CUST0265,West,Diana,P003,Monitor,Electronics,8,182.45,1459.6,887.92,571.68
2024-07-11,CUST6580,South,Bob,P004,Keyboard,Accessories,16,22.43,358.88,295.19,63.69
2024-07-06,CUST7058,North,Alice,P001,Laptop,Electronics,4,1029.23,4116.92,3485.92,631.0
2024-11-30,CUST9748,South,Diana,P005,Mouse,Accessories,11,26.79,294.69,193.04,101.65
2024-11-22,CUST0936,South,Diana,P002,Smartphone,Electronics,4,836.41,3345.64,2221.2,1124.44
2024-05-18,CUST3522,West,Evan,P004,Keyboard,Accessories,20,23.09,461.8,330.94,130.86
2024-10-01,CUST8823,South,Alice,P006,Tablet,Electronics,7,310.99,2176.93,1359.23,817.7
2024-12-16,CUST2124,North,Diana,P001,Laptop,Electronics,10,1193.99,11939.9,8271.57,3668.33
2024-06-16,CUST7353,East,Bob,P002,Smartphone,Electronics,4,656.46,2625.84,2119.14,506.7
2024-07-24,CUST3995,South,Charlie,P003,Monitor,Electronics,14,233.83,3273.62,2726.66,546.96
2024-10-15,CUST2203,North,Charlie,P003,Monitor,Electronics,2,265.17,530.34,443.5,86.84
2024-06-24,CUST7228,North,Bob,P006,Tablet,Electronics,8,453.84,3630.72,3009.14,621.58
2024-05-03,CUST0561,East,Diana,P001,Laptop,Electronics,15,1194.64,17919.6,14812.9,3106.7
2024-05-04,CUST5257,North,Evan,P005,Mouse,Accessories,20,15.79,315.8,207.97,107.83
2024-06-27,CUST6790,East,Charlie,P001,Laptop,Electronics,19,1041.8,19794.2,15846.38,3947.82
2024-10-09,CUST8825,North,Fiona,P003,Monitor,Electronics,14,199.0,2786.0,2161.97,624.03
2024-05-29,CUST5155,East,Alice,P004,Keyboard,Accessories,9,31.78,286.02,184.87,101.15
2024-07-11,CUST6061,East,Diana,P006,Tablet,Electronics,12,661.67,7940.04,6696.92,1243.12
2024-05-27,CUST0795,North,Fiona,P004,Keyboard,Accessories,9,20.38,183.42,146.14,37.28
2024-01-01,CUST9778,South,Alice,P004,Keyboard,Accessories,16,51.96,831.36,623.81,207.55
2024-07-15,CUST1286,East,Alice,P001,Laptop,Electronics,3,889.63,2668.89,1773.14,895.75
2024-07-28,CUST0314,North,Charlie,P003,Monitor,Electronics,18,157.82,2840.76,2151.93,688.83
2024-07-30,CUST0092,North,Alice,P003,Monitor,Electronics,14,203.9,2854.6,2083.25,771.35
2024-12-18,CUST6756,East,Charlie,P001,Laptop,Electronics,10,814.96,8149.6,5486.49,2663.11
2024-03-25,CUST3458,East,Fiona,P003,Monitor,Electronics,20,219.29,4385.8,3210.87,1174.93
2024-02-17,CUST0311,East,Evan,P005,Mouse,Accessories,15,27.29,409.35,282.58,126.77
2024-09-24,CUST6964,South,Charlie,P005,Mouse,Accessories,20,19.97,399.4,267.8,131.6
2024-08-29,CUST8690,North,Fiona,P004,Keyboard,Accessories,14,22.42,313.88,264.14,49.74
2024-10-06,CUST8310,North,Bob,P004,Keyboard,Accessories,20,33.26,665.2,412.28,252.92
2024-01-05,CUST2899,East,Alice,P006,Tablet,Electronics,4,617.05,2468.2,1717.9,750.3
2024-06-21,CUST0369,East,Bob,P005,Mouse,Accessories,4,27.88,111.52,76.11,35.41
2024-11-27,CUST1158,West,Charlie,P001,Laptop,Electronics,11,1176.03,12936.33,9182.18,3754.15
2024-07-04,CUST7934,West,Bob,P001,Laptop,Electronics,14,1073.51,15029.14,10824.84,4204.3
2024-03-26,CUST2561,South,Alice,P001,Laptop,Electronics,2,1076.31,2152.62,1771.99,380.63
2024-06-09,CUST5935,East,Diana,P005,Mouse,Accessories,15,29.07,436.05,267.94,168.11
2024-03-26,CUST4556,West,Evan,P001,Laptop,Electronics,14,1003.96,14055.44,11668.23,2387.21
2024-02-21,CUST8276,South,Charlie,P004,Keyboard,Accessories,10,34.62,346.2,289.8,56.4
2024-12-04,CUST3735,South,Evan,P006,Tablet,Electronics,10,333.6,3336.0,2555.61,780.39
2024-09-21,CUST7274,South,Charlie,P001,Laptop,Electronics,3,1142.47,3427.41,2737.78,689.63
2024-11-13,CUST9760,South,Evan,P006,Tablet,Electronics,9,606.97,5462.73,4552.55,910.18
2024-05-27,CUST4361,East,Evan,P004,Keyboard,Accessories,11,59.17,650.87,405.54,245.33
2024-02-22,CUST5072,West,Charlie,P005,Mouse,Accessories,10,15.7,157.0,94.39,62.61
2024-09-07,CUST9504,South,Fiona,P005,Mouse,Accessories,9,46.4,417.6,275.06,142.54
